time,switch_id,src_ip,dst_ip,proto,in_port,pkt_rate,byte_rate,avg_pkt_size,duration,pair_flow,port_src_count,label
396.77,1,10.0.0.3,10.0.0.100,17,1,115.06,69601.33,604.9,16.34,0,32,0
455.72,1,10.0.0.1,10.0.0.100,17,1,30.04,3655.92,121.7,2.02,0,14,0
121.51,2,10.0.0.1,10.0.0.100,17,3,189.42,203493.57,1074.3,21.97,1,2,0
244.67,1,10.0.0.2,10.0.0.100,17,2,411.05,180294.58,438.6,21.42,1,3,0
382.9,1,10.0.0.3,10.0.0.100,6,2,23.52,31608.88,1344.1,7.31,0,2,0
715.77,2,172.16.130.233,10.0.0.100,17,4,1204.57,518554.05,430.5,0.8,0,310,1
148.61,3,10.0.0.3,10.0.0.100,17,1,69.19,84717.68,1224.3,23.73,1,6,0
280.6,1,10.0.0.1,10.0.0.100,17,3,45.17,3625.5,80.3,17.07,1,3,0
764.62,1,192.168.100.12,10.0.0.100,6,4,520.38,56121.38,107.8,5.89,1,101,1
5.25,1,10.0.0.3,10.0.0.100,6,3,43.28,43971.79,1016.1,29.52,1,3,0
690.69,1,172.16.99.89,10.0.0.100,17,5,2755.73,512429.9,186.0,7.21,0,3,1
479.42,1,10.0.0.2,10.0.0.100,17,3,57.94,9023.76,155.7,21.55,1,1,0
675.11,1,172.16.181.188,10.0.0.100,17,4,310.88,139699.74,449.4,0.49,0,160,1
450.81,2,10.0.0.2,10.0.0.100,17,1,70.34,77125.99,1096.5,4.64,0,44,0
709.82,1,172.16.123.219,10.0.0.100,17,4,1451.8,302557.83,208.4,2.56,0,385,1
94.65,3,10.0.0.2,10.0.0.100,6,2,434.49,362313.21,833.9,2.1,1,3,0
766.71,2,192.168.5.210,10.0.0.100,6,5,1191.56,142224.93,119.4,4.21,0,479,1
621.81,3,10.0.0.1,10.0.0.100,6,1,15.32,20184.63,1317.2,9.0,1,9,0
691.44,2,172.16.249.194,10.0.0.100,17,4,2118.9,618502.44,291.9,2.43,0,173,1
732.69,2,192.168.201.216,10.0.0.100,6,5,599.54,44896.29,74.9,5.63,0,309,1
732.1,2,192.168.116.89,10.0.0.100,6,4,1190.5,163257.38,137.1,2.27,0,84,1
704.05,1,172.16.147.183,10.0.0.100,17,4,2353.59,189232.69,80.4,6.99,0,241,1
319.13,1,10.0.0.1,10.0.0.100,6,2,29.02,36708.76,1265.1,16.53,1,1,0
169.35,3,10.0.0.1,10.0.0.100,6,2,17.03,17093.52,1003.6,25.2,1,3,0
518.65,3,10.0.0.3,10.0.0.100,17,1,59.4,7218.67,121.5,20.14,1,43,0
719.03,1,172.16.41.49,10.0.0.100,17,5,285.07,39851.01,139.8,1.61,0,1,1
512.2,1,10.0.0.3,10.0.0.100,6,2,17.2,10115.5,588.2,24.77,1,3,0
757.68,1,192.168.78.105,10.0.0.100,6,5,2126.76,227659.25,107.0,2.24,0,247,1
408.48,1,10.0.0.2,10.0.0.100,6,1,8.21,988.02,120.3,13.04,1,5,0
429.74,3,10.0.0.3,10.0.0.100,6,3,112.35,142681.24,1270.0,4.71,1,1,0
762.72,1,192.168.73.119,10.0.0.100,6,5,1013.43,97890.76,96.6,4.05,0,349,1
455.31,1,10.0.0.3,10.0.0.100,6,1,2.77,548.68,198.1,14.86,1,15,0
350.4,3,10.0.0.2,10.0.0.100,6,1,43.84,5296.34,120.8,6.5,0,22,0
241.26,2,10.0.0.2,10.0.0.100,17,3,40.76,10386.49,254.8,15.84,1,1,0
743.81,2,192.168.151.181,10.0.0.100,6,4,950.27,51413.47,54.1,2.47,0,1,1
754.06,1,192.168.218.210,10.0.0.100,6,5,1901.32,192581.27,101.3,5.23,0,339,1
62.32,1,10.0.0.1,10.0.0.100,6,3,53.81,13831.4,257.1,21.28,1,3,0
586.01,2,10.0.0.3,10.0.0.100,6,1,41.77,5622.79,134.6,2.95,1,41,0
716.75,2,172.16.153.197,10.0.0.100,17,4,623.12,307145.53,492.9,6.05,0,105,1
760.9,1,192.168.141.65,10.0.0.100,6,5,1589.53,148124.76,93.2,0.3,0,2,1
28.85,1,10.0.0.1,10.0.0.100,17,1,33.83,7679.31,227.0,21.95,1,23,0
735.65,3,192.168.90.206,10.0.0.100,6,5,1723.18,226217.02,131.3,1.59,0,157,1
389.94,2,10.0.0.1,10.0.0.100,17,3,14.31,1246.45,87.1,14.1,1,3,0
725.14,1,192.168.84.19,10.0.0.100,6,5,2406.6,178986.46,74.4,5.47,0,446,1
764.76,2,192.168.93.34,10.0.0.100,6,5,2089.74,157031.9,75.1,0.24,0,2,1
728.63,2,192.168.184.7,10.0.0.100,6,5,1021.63,67361.39,65.9,3.15,0,472,1
717.5,1,172.16.213.55,10.0.0.100,17,4,727.91,331262.47,455.1,5.8,0,2,1
762.65,1,192.168.186.176,10.0.0.100,6,5,1616.23,204363.02,126.4,1.4,0,219,1
707.76,2,172.16.10.68,10.0.0.100,17,4,1121.04,180919.57,161.4,5.43,0,31,1
711.36,2,172.16.24.80,10.0.0.100,17,4,1636.55,781800.3,477.7,0.79,0,2,1
676.48,3,172.16.147.197,10.0.0.100,17,4,1474.61,428793.7,290.8,7.66,0,366,1
700.16,2,172.16.118.167,10.0.0.100,17,4,414.8,132516.73,319.5,4.19,0,69,1
750.2,3,192.168.175.61,10.0.0.100,6,5,2298.82,168048.23,73.1,0.83,1,193,1
544.56,1,10.0.0.2,10.0.0.100,17,3,13.63,17623.28,1292.9,11.78,0,3,0
714.2,2,172.16.169.189,10.0.0.100,17,4,2452.63,1084897.43,442.3,7.95,0,160,1
653.23,3,10.0.0.3,10.0.0.100,6,3,59.94,60104.92,1002.7,18.35,1,1,0
679.08,3,172.16.154.238,10.0.0.100,17,4,2675.42,908911.42,339.7,3.89,0,126,1
700.18,2,172.16.135.214,10.0.0.100,17,5,508.63,129791.93,255.2,7.18,0,1,1
733.62,3,192.168.45.220,10.0.0.100,6,4,330.46,33352.98,100.9,4.62,0,127,1
49.52,2,10.0.0.2,10.0.0.100,17,2,332.27,143493.22,431.9,5.94,1,1,0
712.96,2,172.16.234.108,10.0.0.100,17,5,653.76,49307.87,75.4,0.47,0,80,1
714.81,1,172.16.170.14,10.0.0.100,17,5,2466.56,974217.99,395.0,5.58,0,388,1
285.0,2,10.0.0.2,10.0.0.100,6,3,18.38,3760.43,204.6,10.32,1,2,0
682.96,3,172.16.196.74,10.0.0.100,17,5,1633.33,598370.48,366.3,1.8,0,223,1
215.27,2,10.0.0.2,10.0.0.100,17,2,37.21,34415.66,924.8,13.03,1,3,0
694.49,2,172.16.176.218,10.0.0.100,17,4,2777.3,973693.95,350.6,1.93,0,3,1
690.85,3,172.16.36.92,10.0.0.100,17,4,1054.94,431346.37,408.9,1.67,1,318,1
679.18,2,172.16.224.33,10.0.0.100,17,5,2018.44,575616.22,285.2,3.03,0,174,1
245.07,2,10.0.0.2,10.0.0.100,6,3,48.51,11842.92,244.1,22.01,1,3,0
128.43,2,10.0.0.1,10.0.0.100,17,3,21.01,26634.02,1267.9,20.42,1,3,0
751.88,3,192.168.79.165,10.0.0.100,6,4,1644.43,180388.7,109.7,1.3,0,368,1
680.02,2,172.16.14.62,10.0.0.100,17,5,1766.7,204008.31,115.5,1.58,0,386,1
761.43,2,192.168.85.40,10.0.0.100,6,5,1616.83,162085.12,100.2,3.66,0,171,1
720.06,3,172.16.236.138,10.0.0.100,17,5,1518.48,737364.0,485.6,1.61,0,2,1
220.31,2,10.0.0.3,10.0.0.100,6,3,32.78,5388.9,164.4,26.56,1,3,0
699.26,3,172.16.217.200,10.0.0.100,17,4,843.31,208871.06,247.7,2.31,0,101,1
769.54,3,192.168.55.184,10.0.0.100,6,5,1014.1,73094.43,72.1,3.16,1,166,1
678.69,2,172.16.65.215,10.0.0.100,17,4,1918.47,166406.42,86.7,6.36,0,3,1
237.93,1,10.0.0.3,10.0.0.100,17,2,51.62,4651.21,90.1,17.74,1,3,0
742.81,2,192.168.38.242,10.0.0.100,6,5,2201.26,241692.66,109.8,2.29,0,3,1
406.38,1,10.0.0.1,10.0.0.100,17,1,75.86,94100.6,1240.4,2.16,1,31,0
408.68,3,10.0.0.2,10.0.0.100,17,3,70.49,50829.33,721.0,3.26,1,2,0
737.54,1,192.168.17.243,10.0.0.100,6,4,2258.18,217664.56,96.4,0.93,1,304,1
26.83,1,10.0.0.2,10.0.0.100,17,2,98.99,122015.35,1232.5,5.38,1,3,0
337.87,1,10.0.0.1,10.0.0.100,6,3,7.35,1887.61,256.7,27.37,1,2,0
216.24,1,10.0.0.3,10.0.0.100,6,2,87.52,51264.18,585.7,27.41,1,3,0
716.36,3,172.16.188.207,10.0.0.100,17,4,2642.76,283364.52,107.2,5.09,0,2,1
739.7,3,192.168.207.190,10.0.0.100,6,5,900.43,65055.03,72.2,2.56,0,64,1
534.43,1,10.0.0.2,10.0.0.100,6,3,51.72,7945.44,153.6,5.37,1,1,0
189.52,1,10.0.0.3,10.0.0.100,17,1,27.43,22003.9,802.2,7.31,1,12,0
80.19,2,10.0.0.1,10.0.0.100,6,1,35.26,2420.01,68.6,5.25,1,41,0
727.17,3,192.168.231.248,10.0.0.100,6,4,1268.54,95974.58,75.7,0.94,0,179,1
568.34,1,10.0.0.1,10.0.0.100,17,3,558.15,286342.26,513.0,12.73,1,3,0
708.17,1,172.16.133.4,10.0.0.100,17,4,2943.6,1011502.21,343.6,1.52,0,3,1
604.12,3,10.0.0.1,10.0.0.100,17,3,54.77,13925.45,254.3,5.68,1,2,0
688.47,2,172.16.167.133,10.0.0.100,17,4,998.34,287376.27,287.9,4.21,1,37,1
376.64,1,10.0.0.3,10.0.0.100,6,3,47.36,10692.88,225.8,11.48,1,1,0
357.74,3,10.0.0.3,10.0.0.100,17,2,482.96,394913.89,817.7,27.94,1,2,0
753.13,1,192.168.91.48,10.0.0.100,6,5,967.58,102768.95,106.2,5.49,0,307,1
677.53,2,172.16.87.126,10.0.0.100,17,5,1689.69,327151.01,193.6,4.45,0,50,1
179.45,1,10.0.0.1,10.0.0.100,6,2,12.28,10547.22,859.0,24.88,1,1,0
701.08,1,172.16.49.132,10.0.0.100,17,4,1718.53,252846.5,147.1,1.08,0,389,1
570.09,3,10.0.0.2,10.0.0.100,17,2,58.65,13261.97,226.1,25.66,1,3,0
760.8,1,192.168.25.137,10.0.0.100,6,5,283.45,36564.14,129.0,1.21,0,371,1
137.81,3,10.0.0.3,10.0.0.100,6,2,7.48,1084.48,145.0,20.0,1,2,0
763.34,2,192.168.162.160,10.0.0.100,6,4,235.21,21506.68,91.4,1.63,0,77,1
593.07,3,10.0.0.1,10.0.0.100,6,2,30.48,37757.88,1238.9,4.75,1,1,0
530.37,3,10.0.0.2,10.0.0.100,17,2,66.32,63256.38,953.8,9.01,1,3,0
698.52,1,172.16.250.196,10.0.0.100,17,5,2258.15,260178.49,115.2,3.41,1,208,1
710.55,2,172.16.154.213,10.0.0.100,17,4,1259.16,190636.47,151.4,6.55,0,1,1
457.78,3,10.0.0.2,10.0.0.100,17,3,6.16,1065.93,172.9,25.11,1,1,0
529.69,2,10.0.0.2,10.0.0.100,17,3,284.51,299466.23,1052.6,17.41,1,3,0
489.19,1,10.0.0.1,10.0.0.100,17,1,31.02,3654.63,117.8,6.61,1,16,0
266.45,2,10.0.0.2,10.0.0.100,6,2,78.87,43510.19,551.6,17.22,0,3,0
729.38,3,192.168.48.164,10.0.0.100,6,4,1953.79,263858.77,135.0,2.66,0,295,1
718.37,2,172.16.189.223,10.0.0.100,17,5,264.96,117102.99,442.0,0.44,0,313,1
271.28,1,10.0.0.1,10.0.0.100,6,3,45.52,43049.72,945.8,16.8,1,3,0
142.42,1,10.0.0.3,10.0.0.100,17,3,509.58,601330.56,1180.0,26.34,0,3,0
653.76,3,10.0.0.3,10.0.0.100,17,1,59.71,10615.01,177.8,11.59,1,43,0
197.64,2,10.0.0.1,10.0.0.100,6,3,25.58,28812.87,1126.4,15.19,1,2,0
292.69,1,10.0.0.2,10.0.0.100,6,2,59.89,4075.15,68.0,22.47,1,1,0
453.11,2,10.0.0.3,10.0.0.100,6,2,17.77,20752.7,1168.1,23.84,1,1,0
169.88,3,10.0.0.3,10.0.0.100,6,2,68.75,53538.46,778.7,4.63,1,2,0
145.55,3,10.0.0.3,10.0.0.100,17,1,83.39,102040.81,1223.6,4.89,1,44,0
14.51,3,10.0.0.3,10.0.0.100,17,3,69.4,52647.65,758.6,13.41,1,3,0
468.16,1,10.0.0.1,10.0.0.100,6,2,33.58,3700.32,110.2,3.56,1,3,0
33.28,2,10.0.0.1,10.0.0.100,17,3,76.73,53238.78,693.8,9.72,1,2,0
754.16,3,192.168.172.209,10.0.0.100,6,5,823.17,109845.67,133.4,1.35,1,333,1
507.57,1,10.0.0.3,10.0.0.100,17,2,21.22,21386.34,1007.8,28.24,0,2,0
213.73,1,10.0.0.2,10.0.0.100,17,1,484.92,486690.54,1003.6,7.06,1,26,0
305.18,2,10.0.0.2,10.0.0.100,6,3,99.91,83728.27,838.0,15.52,1,2,0
761.4,1,192.168.96.134,10.0.0.100,6,5,296.94,19282.25,64.9,4.56,0,116,1
437.45,2,10.0.0.1,10.0.0.100,6,2,36.82,5429.42,147.5,26.08,1,2,0
415.08,1,10.0.0.2,10.0.0.100,17,1,98.59,134138.62,1360.6,10.65,0,19,0
164.09,3,10.0.0.3,10.0.0.100,6,1,6.63,1241.52,187.3,3.03,1,6,0
27.77,3,10.0.0.1,10.0.0.100,6,1,93.94,72412.08,770.8,8.55,0,32,0
52.43,3,10.0.0.2,10.0.0.100,17,3,50.93,5576.98,109.5,12.08,1,3,0
113.25,3,10.0.0.1,10.0.0.100,17,2,47.98,6609.26,137.8,19.48,1,2,0
32.6,3,10.0.0.1,10.0.0.100,17,2,37.64,6962.98,185.0,3.26,1,3,0
10.92,2,10.0.0.1,10.0.0.100,6,2,59.99,10072.13,167.9,10.82,1,3,0
745.76,3,192.168.26.220,10.0.0.100,6,4,1083.2,150378.93,138.8,4.96,0,168,1
499.84,2,10.0.0.1,10.0.0.100,17,1,15.62,3406.02,218.0,18.74,1,36,0
733.39,3,192.168.201.10,10.0.0.100,6,4,2254.21,242075.45,107.4,0.5,0,3,1
120.92,1,10.0.0.1,10.0.0.100,6,3,19.87,3381.51,170.2,12.35,1,1,0
721.52,1,172.16.155.55,10.0.0.100,17,5,257.02,114030.03,443.7,4.21,0,383,1
191.65,3,10.0.0.3,10.0.0.100,17,2,115.81,136827.65,1181.5,3.54,1,1,0
479.67,2,10.0.0.2,10.0.0.100,6,3,25.34,34802.49,1373.4,3.28,1,1,0
713.74,1,172.16.36.47,10.0.0.100,17,5,2252.65,263143.98,116.8,4.33,0,1,1
588.44,1,10.0.0.3,10.0.0.100,6,3,75.86,70921.04,934.9,1.87,1,3,0
571.16,3,10.0.0.2,10.0.0.100,6,2,117.97,139264.12,1180.5,22.99,1,1,0
731.79,3,192.168.200.156,10.0.0.100,6,5,510.98,71516.53,140.0,5.83,0,34,1
120.4,2,10.0.0.3,10.0.0.100,17,3,112.06,156927.72,1400.4,5.1,0,3,0
705.16,2,172.16.124.10,10.0.0.100,17,4,2414.43,198734.96,82.3,5.92,0,324,1
398.74,1,10.0.0.1,10.0.0.100,6,2,73.76,37066.18,502.5,25.75,1,3,0
729.07,3,192.168.132.58,10.0.0.100,6,5,205.81,21611.74,105.0,2.12,0,76,1
95.96,2,10.0.0.3,10.0.0.100,17,1,109.43,128488.4,1174.2,14.8,1,17,0
317.35,2,10.0.0.2,10.0.0.100,6,1,11.77,9430.11,801.5,18.81,0,11,0
78.41,1,10.0.0.3,10.0.0.100,17,3,99.39,109334.22,1100.0,17.58,1,1,0
522.28,1,10.0.0.2,10.0.0.100,6,1,19.15,4941.76,258.0,12.35,1,27,0
411.38,3,10.0.0.1,10.0.0.100,6,1,29.66,6792.08,229.0,25.88,1,18,0
12.41,1,10.0.0.2,10.0.0.100,17,3,83.04,60710.64,731.1,11.39,1,3,0
217.05,1,10.0.0.1,10.0.0.100,17,2,46.22,9448.08,204.4,12.75,1,3,0
170.16,1,10.0.0.2,10.0.0.100,6,3,19.38,1892.08,97.6,25.06,0,1,0
712.38,3,172.16.215.48,10.0.0.100,17,5,1916.01,458937.68,239.5,1.49,0,119,1
728.84,3,192.168.143.42,10.0.0.100,6,4,1430.08,131445.99,91.9,5.27,0,193,1
156.67,3,10.0.0.2,10.0.0.100,6,2,31.89,16758.01,525.5,27.38,1,2,0
721.56,3,172.16.163.220,10.0.0.100,17,4,1930.1,845603.85,438.1,7.52,0,165,1
683.44,1,172.16.198.74,10.0.0.100,17,4,1371.64,557049.6,406.1,5.24,0,2,1
161.87,2,10.0.0.2,10.0.0.100,17,2,58.55,38607.47,659.4,15.41,1,2,0
758.23,2,192.168.75.128,10.0.0.100,6,4,394.52,54893.91,139.1,5.62,0,46,1
765.59,2,192.168.48.102,10.0.0.100,6,4,2067.88,182642.44,88.3,4.94,0,97,1
733.35,3,192.168.53.86,10.0.0.100,6,5,2017.49,157365.09,78.0,4.99,0,1,1
249.24,2,10.0.0.1,10.0.0.100,6,1,52.62,73750.53,1401.6,12.52,1,26,0
342.75,3,10.0.0.1,10.0.0.100,6,3,7.66,1496.48,195.3,0.61,1,2,0
731.15,3,192.168.155.129,10.0.0.100,6,5,213.06,11587.19,54.4,2.64,0,292,1
85.05,3,10.0.0.3,10.0.0.100,17,2,35.45,3701.28,104.4,2.1,1,3,0
529.38,2,10.0.0.1,10.0.0.100,17,1,92.25,69553.5,754.0,29.72,1,13,0
382.05,3,10.0.0.2,10.0.0.100,6,3,91.06,99063.35,1087.9,8.23,1,3,0
735.29,2,192.168.98.116,10.0.0.100,6,5,716.15,96497.36,134.7,2.93,0,191,1
707.83,1,172.16.127.117,10.0.0.100,17,4,531.28,48754.84,91.8,4.88,0,118,1
712.87,1,172.16.204.146,10.0.0.100,17,4,2377.76,359554.03,151.2,1.14,0,165,1
295.88,2,10.0.0.3,10.0.0.100,6,1,56.21,11201.29,199.3,22.72,1,11,0
706.9,3,172.16.178.110,10.0.0.100,17,5,727.4,246877.28,339.4,2.95,0,252,1
340.45,1,10.0.0.3,10.0.0.100,17,2,104.36,53352.53,511.2,25.97,1,3,0
155.64,3,10.0.0.3,10.0.0.100,17,3,539.46,621181.89,1151.5,7.21,1,1,0
439.95,1,10.0.0.2,10.0.0.100,17,1,14.84,7538.85,507.9,22.06,0,45,0
753.57,2,192.168.42.234,10.0.0.100,6,4,2343.16,173076.04,73.9,5.72,0,131,1
758.48,2,192.168.158.72,10.0.0.100,6,4,2370.87,197089.76,83.1,1.43,0,172,1
532.27,3,10.0.0.3,10.0.0.100,17,2,102.03,127182.53,1246.5,14.84,1,2,0
424.43,2,10.0.0.1,10.0.0.100,6,2,15.22,3650.53,239.9,7.82,1,3,0
639.96,1,10.0.0.3,10.0.0.100,17,2,16.15,22038.4,1364.5,28.84,1,2,0
740.7,2,192.168.17.204,10.0.0.100,6,4,1112.92,115645.49,103.9,1.73,0,379,1
735.63,3,192.168.136.58,10.0.0.100,6,4,2157.96,182075.86,84.4,4.2,0,336,1
71.12,3,10.0.0.3,10.0.0.100,6,2,82.79,48884.93,590.5,7.83,1,2,0
175.86,1,10.0.0.3,10.0.0.100,6,3,4.37,303.87,69.5,2.04,1,2,0
531.67,1,10.0.0.1,10.0.0.100,6,3,38.91,42173.45,1083.8,20.06,1,3,0
465.2,2,10.0.0.2,10.0.0.100,6,2,76.93,55736.45,724.5,26.74,1,2,0
450.21,1,10.0.0.1,10.0.0.100,17,3,49.88,30131.72,604.0,18.48,1,1,0
692.05,1,172.16.49.237,10.0.0.100,17,4,2376.62,416802.18,175.4,2.94,0,361,1
675.17,1,172.16.72.216,10.0.0.100,17,5,1443.89,467547.69,323.8,7.94,0,330,1
715.83,3,172.16.82.112,10.0.0.100,17,4,2999.06,1150225.04,383.5,7.82,0,3,1
756.07,1,192.168.213.221,10.0.0.100,6,4,608.9,62354.29,102.4,3.68,0,54,1
107.27,1,10.0.0.3,10.0.0.100,6,2,24.87,4984.56,200.4,9.88,1,3,0
748.44,3,192.168.224.37,10.0.0.100,6,5,790.13,61120.66,77.4,5.49,0,3,1
642.87,2,10.0.0.2,10.0.0.100,17,3,15.44,17059.51,1105.1,10.5,0,1,0
763.33,2,192.168.249.1,10.0.0.100,6,4,2352.22,305788.23,130.0,4.72,0,314,1
19.45,3,10.0.0.3,10.0.0.100,6,3,39.04,5316.88,136.2,11.46,1,3,0
98.09,2,10.0.0.3,10.0.0.100,6,2,95.38,86434.53,906.2,18.43,1,2,0
441.19,2,10.0.0.3,10.0.0.100,17,3,34.33,2681.71,78.1,19.1,1,2,0
745.9,1,192.168.186.174,10.0.0.100,6,5,1764.22,112246.29,63.6,3.88,0,355,1
631.18,2,10.0.0.1,10.0.0.100,17,2,62.39,61992.43,993.7,11.3,1,2,0
622.93,2,10.0.0.2,10.0.0.100,17,2,36.46,5092.41,139.7,7.0,1,2,0
277.08,1,10.0.0.2,10.0.0.100,6,1,14.82,3394.1,229.1,14.06,1,19,0
696.4,2,172.16.255.46,10.0.0.100,17,4,1130.48,73299.67,64.8,7.77,0,304,1
53.15,2,10.0.0.3,10.0.0.100,17,2,103.77,64756.98,624.1,23.75,0,1,0
313.59,1,10.0.0.3,10.0.0.100,17,2,563.36,184148.99,326.9,25.6,1,3,0
307.11,3,10.0.0.3,10.0.0.100,6,2,20.9,3789.25,181.3,20.05,0,3,0
513.64,1,10.0.0.1,10.0.0.100,17,2,46.1,43643.21,946.8,8.13,1,1,0
681.52,1,172.16.246.30,10.0.0.100,17,5,2587.32,785551.98,303.6,2.28,0,3,1
504.49,1,10.0.0.1,10.0.0.100,6,3,65.05,74286.09,1141.9,22.63,1,2,0
583.94,1,10.0.0.1,10.0.0.100,17,3,86.19,77233.0,896.1,1.07,1,2,0
458.85,2,10.0.0.1,10.0.0.100,6,2,25.35,14552.74,574.1,9.75,1,1,0
397.16,3,10.0.0.1,10.0.0.100,6,3,33.08,5998.38,181.3,12.7,1,3,0
703.32,2,172.16.244.9,10.0.0.100,17,4,2531.9,1149516.05,454.0,3.91,0,3,1
753.17,3,192.168.204.31,10.0.0.100,6,4,1874.59,252408.69,134.6,1.08,1,82,1
769.81,3,192.168.214.140,10.0.0.100,6,4,600.25,64469.07,107.4,5.34,0,190,1
589.1,1,10.0.0.3,10.0.0.100,17,2,42.11,3507.89,83.3,2.17,1,3,0
721.99,2,172.16.80.209,10.0.0.100,17,5,987.88,513482.19,519.8,3.52,0,113,1
218.45,3,10.0.0.1,10.0.0.100,6,3,91.37,93838.32,1027.1,22.13,0,1,0
691.37,3,172.16.5.8,10.0.0.100,17,4,544.86,50667.72,93.0,1.26,0,345,1
740.04,3,192.168.226.156,10.0.0.100,6,4,799.02,78120.27,97.8,1.68,0,470,1
171.29,3,10.0.0.3,10.0.0.100,6,3,98.75,104612.0,1059.4,3.32,1,2,0
693.0,3,172.16.234.41,10.0.0.100,17,4,275.49,127206.43,461.7,6.16,0,3,1
733.27,3,192.168.134.157,10.0.0.100,6,4,2265.99,182871.09,80.7,5.29,0,261,1
243.75,2,10.0.0.3,10.0.0.100,17,2,22.9,11685.36,510.2,9.68,1,2,0
480.13,2,10.0.0.2,10.0.0.100,17,3,16.44,3641.69,221.6,28.53,1,2,0
204.03,1,10.0.0.1,10.0.0.100,6,2,425.59,339687.39,798.1,2.88,1,2,0
763.36,2,192.168.122.128,10.0.0.100,6,5,742.19,68153.75,91.8,0.98,0,450,1
679.32,1,172.16.127.146,10.0.0.100,17,4,2817.78,296379.78,105.2,7.11,0,108,1
361.56,1,10.0.0.2,10.0.0.100,6,2,205.54,183401.55,892.3,27.59,1,3,0
406.9,3,10.0.0.3,10.0.0.100,17,1,96.28,98360.21,1021.6,14.23,0,15,0
592.33,2,10.0.0.3,10.0.0.100,6,1,43.1,6318.79,146.6,9.25,1,45,0
729.82,3,192.168.186.44,10.0.0.100,6,5,1366.87,78931.41,57.7,4.44,0,176,1
41.13,1,10.0.0.1,10.0.0.100,6,3,36.67,2446.55,66.7,21.25,1,2,0
434.5,2,10.0.0.1,10.0.0.100,6,2,30.79,2891.27,93.9,29.14,1,3,0
760.55,1,192.168.155.79,10.0.0.100,6,5,310.3,38958.12,125.6,4.07,0,457,1
664.43,2,10.0.0.2,10.0.0.100,17,2,42.65,10843.62,254.3,26.92,1,1,0
400.1,2,10.0.0.2,10.0.0.100,6,1,38.88,2474.32,63.6,24.25,1,18,0
558.8,3,10.0.0.1,10.0.0.100,6,2,25.98,22309.29,858.7,5.08,1,1,0
702.8,3,172.16.224.142,10.0.0.100,17,4,2755.08,533807.89,193.8,1.3,0,1,1
733.7,2,192.168.9.128,10.0.0.100,6,5,1396.59,172298.38,123.4,2.25,0,217,1
575.62,2,10.0.0.1,10.0.0.100,17,1,106.15,67471.98,635.7,10.09,1,29,0
724.48,3,192.168.9.214,10.0.0.100,6,5,1031.14,112740.62,109.3,5.17,0,167,1
31.62,3,10.0.0.2,10.0.0.100,6,2,53.7,9044.46,168.4,25.62,1,3,0
158.65,1,10.0.0.1,10.0.0.100,6,3,22.62,11538.23,510.2,27.56,1,2,0
235.21,1,10.0.0.1,10.0.0.100,17,3,27.28,29456.91,1079.6,28.72,0,2,0
755.4,3,192.168.128.52,10.0.0.100,6,5,788.62,100023.39,126.8,0.39,0,496,1
340.98,3,10.0.0.3,10.0.0.100,6,3,57.7,9654.72,167.3,15.62,1,2,0
757.91,2,192.168.72.149,10.0.0.100,6,5,455.37,45601.15,100.1,2.57,0,1,1
154.82,1,10.0.0.2,10.0.0.100,6,3,56.87,61993.63,1090.1,14.29,1,2,0
182.13,1,10.0.0.1,10.0.0.100,6,3,27.4,29158.88,1064.2,4.83,1,1,0
767.0,3,192.168.234.82,10.0.0.100,6,4,2393.24,267497.14,111.8,2.96,0,461,1
682.51,1,172.16.51.193,10.0.0.100,17,5,1741.62,631367.1,362.5,1.23,0,1,1
661.19,3,10.0.0.1,10.0.0.100,6,3,27.3,4953.37,181.5,20.1,1,2,0
19.16,3,10.0.0.2,10.0.0.100,17,2,103.03,90414.7,877.5,16.94,1,2,0
684.28,1,172.16.182.197,10.0.0.100,17,5,2931.91,635814.64,216.9,6.53,0,352,1
703.91,3,172.16.114.102,10.0.0.100,17,5,2144.99,858055.94,400.0,4.51,0,325,1
734.94,1,192.168.140.131,10.0.0.100,6,4,1889.54,126383.04,66.9,2.03,0,1,1
209.98,3,10.0.0.1,10.0.0.100,17,3,82.51,88844.28,1076.7,15.85,1,3,0
552.21,2,10.0.0.1,10.0.0.100,17,2,60.23,42845.14,711.3,7.82,1,1,0
40.48,3,10.0.0.3,10.0.0.100,6,2,119.21,107214.58,899.3,11.78,1,2,0
704.17,2,172.16.53.64,10.0.0.100,17,5,2362.37,972115.8,411.5,4.73,0,336,1
0.65,2,10.0.0.1,10.0.0.100,17,3,46.28,4770.02,103.1,3.52,1,2,0
697.44,3,172.16.215.125,10.0.0.100,17,5,1743.08,626173.32,359.2,2.76,1,25,1
576.18,2,10.0.0.3,10.0.0.100,6,3,44.95,10809.9,240.5,22.56,1,3,0
719.18,1,172.16.84.142,10.0.0.100,17,4,2938.03,783279.4,266.6,0.58,0,125,1
724.34,3,192.168.95.202,10.0.0.100,6,4,2433.51,237010.12,97.4,2.25,0,236,1
298.58,1,10.0.0.3,10.0.0.100,6,1,86.0,106338.88,1236.5,25.96,1,15,0
767.96,3,192.168.246.235,10.0.0.100,6,5,2454.87,173371.64,70.6,4.7,0,248,1
281.42,3,10.0.0.2,10.0.0.100,6,2,55.07,4870.49,88.4,3.25,1,1,0
748.14,3,192.168.83.195,10.0.0.100,6,4,713.43,53614.3,75.1,2.22,0,221,1
